Last Visit,Company,Employees,PVs,Landing Page,Country,Website,Industry
28/04/2020,Dubai Refreshment Company,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,United Arab Emirates,www.pepsidrc.com,
28/04/2020,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",1,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
28/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
28/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
28/04/2020,Argyle Performance Workwear,,5,https://www.sugaronline.com/,New Zealand,www.argyledistributors.co.nz,
27/04/2020,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
27/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
27/04/2020,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
27/04/2020,Voicetech Sweden AB,,5,https://www.sugaronline.com/,Sweden,www.voicetech.se,Telecommunications
27/04/2020,Esko-Graphics BV,"1,000-4,999",1,https://www.sugaronline.com/prices/cash-prices/,Belgium,www.esko.com,Business Services
27/04/2020,ADM Investor Services International,100-199,1,https://www.sugaronline.com/report/global-view-sugar-flash-range-of-unica-estimates-23rd-july-2019/,United Kingdom,www.admisi.com,Financial Services
27/04/2020,Amius,21-49,2,https://www.sugaronline.com/events/,United Kingdom,www.amius.com,Financial Services
27/04/2020,RWTH Aachen University,"5,000-9,999",1,https://www.sugaronline.com/2006/09/10/views-differ-on-commodities-prospects/1237180/,Germany,www.rwth-aachen.de,Education
27/04/2020,KWS SAAT SE & Co. KGaA,50-99,4,https://www.sugaronline.com/,Germany,www.kws.com,Agriculture
27/04/2020,Tower Hill Merchants,,5,https://www.sugaronline.com/,United Kingdom,,
27/04/2020,Soyyigit Group,500-999,2,https://www.sugaronline.com/prices/,Turkey,www.soyyigit.com,
27/04/2020,Dubai Refreshment Company,,7,https://www.sugaronline.com/,United Arab Emirates,www.pepsidrc.com,
27/04/2020,"Nissin Sugar Co., Ltd.",,32,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
27/04/2020,Tower Hill Merchants,,25,https://www.sugaronline.com/,United Kingdom,,
27/04/2020,"Prazská Energetika, a. s.","1,000-4,999",1,https://www.sugaronline.com/,Czech Republic,www.pre.cz,
27/04/2020,Quang Ngai Sugar Joint Stock Company,,6,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
27/04/2020,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",5,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
27/04/2020,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",4,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
27/04/2020,BNP Paribas,"1,000-4,999",1,https://www.sugaronline.com/2020/03/05/brazil-singaporean-company-fks-buys-51-of-tiete-agroindustrial/,France,www.group.bnpparibas,Financial Services
27/04/2020,Formosan Union Chemical Corp,,2,https://www.sugaronline.com/prices/,"Taiwan, Province of China",www.fucc.com.tw,
26/04/2020,Toyota Tsusho Corporation,,1,https://www.sugaronline.com/2020/04/23/brazil-social-distancing-measures-affecting-sugar-and-ethanol-trade-in-sao-paulo/,Japan,www.toyota-tsusho.com,
26/04/2020,"Nissin Sugar Co., Ltd.",,10,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
26/04/2020,Stony Brook University,"10,000+",1,https://www.sugaronline.com/,United States,www.stonybrook.edu,Education
26/04/2020,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
26/04/2020,Royal Cosun,"1,000-4,999",10,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
26/04/2020,Sajag Prahari Foundation,,1,https://www.sugaronline.com/2020/01/14/india-balrampur-chini-mills-ramps-up-ethanol-exports/,India,www.sajagprahari.org,
26/04/2020,Ridecell,1-20,1,https://www.sugaronline.com/2018/08/13/france-thousands-of-fish-killed-from-tereos-vinasse-spill/,United States,www.ridecell.com,Automotive
25/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
25/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/prices/new-york-no-11-delayed-prices/,Viet Nam,www.qns.com.vn,
25/04/2020,Quang Ngai Sugar Joint Stock Company,,4,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
25/04/2020,Ministry of Agricultural,,1,https://www.sugaronline.com/report-category/agroconsult-brazilian-sugar-ethanol-margins/,"Iran, Islamic Republic of",www.maj.ir,
24/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
24/04/2020,Macquarie Group,"10,000+",1,https://www.sugaronline.com/2016/08/26/brazil-trading-company-vae-wants-to-expand-partnership-with-brazilian-mills/,United States,www.macquarie.com,Financial Services
24/04/2020,Clifford Chance LLP,"5,000-9,999",1,https://www.sugaronline.com/2020/01/15/brazil-biosev-may-consider-selling-assets/,United States,www.cliffordchance.com,Legal Services
24/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,4,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
24/04/2020,Poder Judicial Del Perú,,4,https://www.sugaronline.com/,Peru,www.pj.gob.pe,
24/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
24/04/2020,RBC,"1,000-4,999",2,https://www.sugaronline.com/events/,United States,www.rbcwealthmanagement.com,Investment Management
24/04/2020,Oxford International Education and Guardians,100-199,17,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
24/04/2020,Conveyors Inc.,100-199,1,https://www.sugaronline.com/prices/,United States,www.conveyorsinc.net,Machinery
24/04/2020,Tower Hill Merchants,,8,https://www.sugaronline.com/,United Kingdom,,
24/04/2020,Royal Cosun,"1,000-4,999",2,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
24/04/2020,INOKS Capital SA,1-20,1,https://www.sugaronline.com/2019/04/02/brazil-grupo-moreno-considering-sale-of-sugarcane-mill/,Switzerland,www.inokscapital.ch,Financial Services
24/04/2020,Brunet Consulting SCS,,1,https://www.sugaronline.com/,Belgium,,
24/04/2020,Hsbc Electronic Data Processing India Pvt Ltd,,1,https://www.sugaronline.com/2016/08/10/uk-edf-man-shuts-down-cfd-business-2/,India,www.hsbc.co.in,
24/04/2020,Royal Cosun,"1,000-4,999",4,https://www.sugaronline.com/report/amius-sugar-market-commentary-22nd-april-2020/,Netherlands,www.cosun.com,Food and Beverage Production
24/04/2020,Royal Cosun,"1,000-4,999",1,https://www.sugaronline.com/report/amius-sugar-market-commentary-22nd-april-2020/,Netherlands,www.cosun.com,Food and Beverage Production
24/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
24/04/2020,Oxford International Education and Guardians,100-199,18,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
24/04/2020,Tower Hill Merchants,,10,https://www.sugaronline.com/,United Kingdom,,
24/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
24/04/2020,Stony Brook University,"10,000+",1,https://www.sugaronline.com/,United States,www.stonybrook.edu,Education
24/04/2020,Agricultural and Livestock Industries Corporation,,2,https://www.sugaronline.com/news/,Japan,www.alic.go.jp,
24/04/2020,Agricultural and Livestock Industries Corporation,,4,https://www.sugaronline.com/,Japan,www.alic.go.jp,
24/04/2020,Vinasoy,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Viet Nam,www.vinasoycorp.vn,
24/04/2020,Quang Ngai Sugar Joint Stock Company,,2,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
23/04/2020,"Nissin Sugar Co., Ltd.",,40,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
23/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
23/04/2020,Universität Augsburg,"1,000-4,999",1,https://www.sugaronline.com/2004/08/16/us-florida-sugarcane-escapes-hurricane-charley/,Germany,www.uni-augsburg.de,Education
23/04/2020,Royal Cosun,"1,000-4,999",6,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
23/04/2020,Royal Cosun,"1,000-4,999",1,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
23/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
23/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,3,https://www.sugaronline.com/,Chile,,
23/04/2020,Morgan Stanley,"10,000+",1,https://www.sugaronline.com/2020/03/23/france-cristal-union-says-ethanol-demand-down/,United States,www.morganstanley.com,Financial Services
23/04/2020,Itaú Unibanco Holding S.A.,,2,https://www.sugaronline.com/2020/02/24/india-call-for-ethanol-sugar-price-parity/,Brazil,www.itau.com.br,
23/04/2020,Hamilton Public Library,200-499,1,https://www.sugaronline.com/2019/06/10/canada-new-sugar-refinery-emerges-in-hamilton-thanks-to-sucro-sourcing/,Canada,www.hpl.ca,Libraries
23/04/2020,BNP Paribas Bank Polska SA,"5,000-9,999",1,https://www.sugaronline.com/2020/04/23/germany/,Poland,www.bnpparibas.com,Banking
23/04/2020,Davy Group,,1,https://www.sugaronline.com/2020/03/03/us-bakers-fear-sugar-will-run-out/,Ireland,www.davy.ie,Financial Services
23/04/2020,Oxford International Education and Guardians,100-199,17,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
23/04/2020,KWS SAAT SE & Co. KGaA,50-99,1,https://www.sugaronline.com/,Germany,www.kws.com,Agriculture
23/04/2020,Sladorana d.o.o.,,2,https://www.sugaronline.com/prices/,Croatia,www.sladorana.hr,
23/04/2020,Royal Cosun,"1,000-4,999",5,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
23/04/2020,S&P Global,"10,000+",2,https://www.sugaronline.com/,United States,www.spglobal.com,Information Technology and Services
23/04/2020,KWS SAAT SE & Co. KGaA,50-99,3,https://www.sugaronline.com/prices/,Germany,www.kws.com,Agriculture
23/04/2020,Excell,,20,https://www.sugaronline.com/login/,"Taiwan, Province of China",www.tapedispenser.com,
23/04/2020,KWS SAAT SE & Co. KGaA,50-99,3,https://www.sugaronline.com/,Germany,www.kws.com,Agriculture
23/04/2020,Oxford International Education and Guardians,100-199,31,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
23/04/2020,Quang Ngai Sugar Joint Stock Company,,4,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
23/04/2020,S&P Global,"10,000+",1,https://www.sugaronline.com/summitevent/london-summit/,United Kingdom,www.spglobal.com,Financial Services
23/04/2020,Royal Cosun,"1,000-4,999",4,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
23/04/2020,Tower Hill Merchants,,10,https://www.sugaronline.com/,United Kingdom,,
23/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
23/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
23/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
23/04/2020,Stony Brook University,"10,000+",1,https://www.sugaronline.com/,United States,www.stonybrook.edu,Education
23/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
23/04/2020,Atradius,200-499,3,https://www.sugaronline.com/2020/03/03/indonesia-mitr-phol-sugar-takes-100-in-far-east-agri/,United Kingdom,www.atradius.com,Financial Services
23/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
23/04/2020,Vinasoy,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Viet Nam,www.vinasoycorp.vn,
23/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
23/04/2020,Quang Ngai Sugar Joint Stock Company,,2,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
22/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
22/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/,Chile,,
22/04/2020,Royal Cosun,"1,000-4,999",5,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
22/04/2020,DBS Bank Ltd,,1,https://www.sugaronline.com/2019/01/22/indonesia-sugar-import-licences-will-depend-on-industry-demand/,Singapore,www.dbs.com,
22/04/2020,Banco de Guatemala,,1,https://www.sugaronline.com/2020/04/03/brazil-sugar-exports-increase-10-4-in-march-from-february/,Guatemala,www.banguat.gob.gt,
22/04/2020,BNP Paribas,"1,000-4,999",1,https://www.sugaronline.com/2020/01/13/australia-new-isis-cane-rail-set-to-complete-this-year/,France,www.group.bnpparibas,Financial Services
22/04/2020,Formosan Union Chemical Corp,,1,https://www.sugaronline.com/,"Taiwan, Province of China",www.fucc.com.tw,
22/04/2020,France Contentieux,,1,https://www.sugaronline.com/2016/08/03/argentina-mexicos-sucroliq-to-invest-us10-million-in-tucumn-plant/,France,www.france-contentieux.com,
22/04/2020,Royal Cosun,"1,000-4,999",4,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
22/04/2020,Oxford International Education and Guardians,100-199,6,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
22/04/2020,BMO Global Asset Management,"1,000-4,999",1,https://www.sugaronline.com/2020/01/23/spain-ab-azucarera-receives-bonsucro-chain-of-custody-certification/,United Kingdom,www.bmogam.com,Financial Services
22/04/2020,5th of July Foundation,,3,https://www.sugaronline.com/,Sweden,www.5july.org,
22/04/2020,Tower Hill Merchants,,9,https://www.sugaronline.com/,United Kingdom,,
22/04/2020,Quang Ngai Sugar Joint Stock Company,,8,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
22/04/2020,Verotel,21-49,1,https://www.sugaronline.com/about-us/,Netherlands,www.verotel.com,Accounting
22/04/2020,Ministry of Agricultural,,1,https://www.sugaronline.com/report-category/agroconsult-brazilian-sugar-ethanol-margins/,"Iran, Islamic Republic of",www.maj.ir,
22/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
22/04/2020,Quang Ngai Sugar Joint Stock Company,,2,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
22/04/2020,KSL IT Center Co Ltd,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Thailand,www.kslgroup.com,
22/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
22/04/2020,Vinasoy,,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Viet Nam,www.vinasoycorp.vn,
22/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
21/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
21/04/2020,Raquel Cosmetics,,1,https://www.sugaronline.com/2020/03/02/china-coronavirus-hits-sugarcane-harvest-in-yunnan/,Panama,www.raquelcosmetics.com,
21/04/2020,CBB Asbl,1-20,15,https://www.sugaronline.com/2020/03/03/iso-increases-forecast-for-2019-20-sugar-deficit-to-9-44-mt/,Belgium,www.cbb.be,Agriculture
21/04/2020,Senkron Software,100-199,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
21/04/2020,Azucarera Paraguaya,,1,https://www.sugaronline.com/,Paraguay,www.azpa.com.py,
21/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,3,https://www.sugaronline.com/,Chile,,
21/04/2020,Raquel Cosmetics,,1,https://www.sugaronline.com/,Panama,www.raquelcosmetics.com,
21/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
21/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
21/04/2020,Soyyigit Group,500-999,3,https://www.sugaronline.com/,Turkey,www.soyyigit.com,
21/04/2020,BMO Global Asset Management,"1,000-4,999",1,https://www.sugaronline.com/2013/07/17/uk-bonsucro-suspends-tate-lyle-over-cambodia-allegations-2/,United Kingdom,www.bmogam.com,Financial Services
21/04/2020,S&P Global,"10,000+",1,https://www.sugaronline.com/,United Kingdom,www.spglobal.com,Financial Services
21/04/2020,Lazard,"5,000-9,999",1,https://www.sugaronline.com/2020/02/12/brazil-sao-martinhos-cane-crush-up-10-7-in-2019-20/,United States,www.lazard.com,Financial Services
21/04/2020,Sweetener Products Co,100-199,1,https://www.sugaronline.com/2020/03/03/us-bakers-fear-sugar-will-run-out/,United States,www.sweetenerproducts.com,Wholesalers
21/04/2020,Crédit Agricole,"10,000+",1,https://www.sugaronline.com/2020/03/03/iso-increases-forecast-for-2019-20-sugar-deficit-to-9-44-mt/,France,www.credit-agricole.com,Banking
21/04/2020,Home Instead,"10,000+",1,https://www.sugaronline.com/pantaleon-celebrates-170-years-of-responsibly-transforming-resources/,United Kingdom,www.homeinstead.co.uk,Hospital and Healthcare
21/04/2020,British Sugar PLC,"1,000-4,999",1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,United Kingdom,www.britishsugar.com,Food and Beverage Production
21/04/2020,Royal Cosun,"1,000-4,999",2,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
21/04/2020,Violeta d.o.o.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Bosnia and Herzegovina,www.violeta.com,
21/04/2020,Ministry of Agricultural,,1,https://www.sugaronline.com/report-category/agroconsult-brazilian-sugar-ethanol-margins/,"Iran, Islamic Republic of",www.maj.ir,
21/04/2020,Overbury,"1,000-4,999",1,https://www.sugaronline.com/2013/01/04/zambia-kalungwishi-estates-invests-us8-million-in-northern-plantation/,United Kingdom,www.overbury.com,Building and Maintenance Services
21/04/2020,Quang Ngai Sugar Joint Stock Company,,7,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
21/04/2020,Rajasthan Entertainment Pvt Ltd,,2,https://www.sugaronline.com/2020/04/14/india-dalmia-bharat-sugar-starts-production-of-hand-sanitizers/,India,,
21/04/2020,Tower Hill Merchants,,8,https://www.sugaronline.com/,United Kingdom,,
21/04/2020,Excell,,23,https://www.sugaronline.com/,"Taiwan, Province of China",www.tapedispenser.com,
21/04/2020,Formosan Union Chemical Corp,,27,https://www.sugaronline.com/prices/,"Taiwan, Province of China",www.fucc.com.tw,
21/04/2020,Ministry of Agricultural,,1,https://www.sugaronline.com/report-category/agroconsult-brazilian-sugar-ethanol-margins/,"Iran, Islamic Republic of",www.maj.ir,
21/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
21/04/2020,Quang Ngai Sugar Joint Stock Company,,3,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
21/04/2020,Vinasoy,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Viet Nam,www.vinasoycorp.vn,
21/04/2020,Quang Ngai Sugar Joint Stock Company,,2,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
20/04/2020,Senkron Software,100-199,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Turkey,www.senkron.net,Computer Software
20/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
20/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
20/04/2020,Kpmg LLP,"10,000+",1,https://www.sugaronline.com/2020/03/10/brazil-raizen-to-invest-in-logistics-and-trading-of-corn-ethanol/,United Kingdom,home.kpmg.com,Accounting
20/04/2020,Royal Cosun,"1,000-4,999",8,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
20/04/2020,Royal Cosun,"1,000-4,999",1,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
20/04/2020,Bolidt Kunststoftoepassing B.V.,200-499,1,https://www.sugaronline.com/2019/09/19/oman-petiva-to-start-building-ultra-low-calorie-sugar-factory-in-early-2020/,Netherlands,www.bolidt.com,Building Materials and Tools
20/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,2,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
20/04/2020,Oxford International Education and Guardians,100-199,2,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
20/04/2020,Marex Spectron,500-999,1,https://www.sugaronline.com/2020/01/31/brazil-intl-fcstone-sees-2020-21-sugar-production-in-centre-south-at-29-4-mt/,United Kingdom,www.marexspectron.com,Financial Services
20/04/2020,Oxford International Education and Guardians,100-199,3,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
20/04/2020,Scientific & Industrial Research & Development Centre,,1,https://www.sugaronline.com/,Zimbabwe,www.sirdc.ac.zw,
20/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
20/04/2020,"Nissin Sugar Co., Ltd.",,28,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
20/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
20/04/2020,Oxford International Education and Guardians,100-199,9,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
20/04/2020,AGRANA Beteiligungs-AG,"5,000-9,999",3,https://www.sugaronline.com/,Austria,www.agrana.com,Food and Beverage Production
20/04/2020,Agricultural and Livestock Industries Corporation,,6,https://www.sugaronline.com/,Japan,www.alic.go.jp,
20/04/2020,ODDO BHF Group,"1,000-4,999",1,https://www.sugaronline.com/2019/07/03/oman-oman-indian-firm-plans-sugar-factory-in-salalah/,France,www.oddo-bhf.com,Banking
20/04/2020,Quang Ngai Sugar Joint Stock Company,,3,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
20/04/2020,OCBC Bank,,1,https://www.sugaronline.com/2019/09/13/rabobank-sees-global-sugar-deficit-at-5-2mt-in-2019-20/,Singapore,www.ocbc.com,
20/04/2020,Vinasoy,,2,https://www.sugaronline.com/prices/,Viet Nam,www.vinasoycorp.vn,
20/04/2020,Agricultural and Livestock Industries Corporation,,7,https://www.sugaronline.com/,Japan,www.alic.go.jp,
20/04/2020,"Nissin Sugar Co., Ltd.",,5,https://www.sugaronline.com/news/,Japan,www.nissin-sugar.co.jp,
20/04/2020,Stony Brook University,"10,000+",1,https://www.sugaronline.com/,United States,www.stonybrook.edu,Education
20/04/2020,Formosan Union Chemical Corp,,8,https://www.sugaronline.com/prices/london-no-5-historical-prices/,"Taiwan, Province of China",www.fucc.com.tw,
19/04/2020,Royal Cosun,"1,000-4,999",1,https://www.sugaronline.com/news/,Netherlands,www.cosun.com,Food and Beverage Production
19/04/2020,"Nissin Sugar Co., Ltd.",,36,https://www.sugaronline.com/,Japan,www.nissin-sugar.co.jp,
19/04/2020,Royal Cosun,"1,000-4,999",6,https://www.sugaronline.com/,Netherlands,www.cosun.com,Food and Beverage Production
19/04/2020,Tower Hill Merchants,,9,https://www.sugaronline.com/,United Kingdom,,
19/04/2020,Allen & Gledhill LLP,,1,https://www.sugaronline.com/2015/07/28/sri-lanka-defunct-kantale-sugar-draws-us-110mn-foreign-investment/,Singapore,www.allenandgledhill.com,
19/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
19/04/2020,Australian Bureau of Statistics,,1,https://www.sugaronline.com/2020/03/19/russia-panic-buying-pushes-up-sugar-prices/,Australia,www.abs.gov.au,
19/04/2020,Formosan Union Chemical Corp,,6,https://www.sugaronline.com/prices/,"Taiwan, Province of China",www.fucc.com.tw,
18/04/2020,InfoHedge Technologies,100-199,1,https://www.sugaronline.com/2020/04/16/india-isma-outlines-sugar-supply-chain-disruption-due-to-covid-19-lockdown/,United States,www.infohedge.net,Information Technology and Services
18/04/2020,University of Massachusetts Amherst,"1,000-4,999",1,https://www.sugaronline.com/,United States,www.umass.com,Education
18/04/2020,Quang Ngai Sugar Joint Stock Company,,3,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
18/04/2020,Dassault Systèmes,"10,000+",1,https://www.sugaronline.com/account/?action=subscriptions,France,www.3ds.com,Computer Software
18/04/2020,Quang Ngai Sugar Joint Stock Company,,1,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
18/04/2020,Quang Ngai Sugar Joint Stock Company,,4,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
17/04/2020,AGROFRUTICOLA CASAS VIEJAS S.A.,,1,https://www.sugaronline.com/prices/london-no-5-delayed-prices/,Chile,,
17/04/2020,Macquarie Group,"10,000+",1,https://www.sugaronline.com/,United Kingdom,www.macquarie.com,Financial Services
17/04/2020,Syngenta,"10,000+",1,https://www.sugaronline.com/,France,www.syngenta.com,Agriculture
17/04/2020,Royal Cosun,"1,000-4,999",2,https://www.sugaronline.com/login/,Netherlands,www.cosun.com,Food and Beverage Production
17/04/2020,Muse Developments,"1,000-4,999",1,https://www.sugaronline.com/2019/11/07/zambia-zambia-sugar-posts-improved-profits/,United Kingdom,www.musedevelopments.com,Real Estate
17/04/2020,Formosan Union Chemical Corp,,6,https://www.sugaronline.com/membership-plans/,"Taiwan, Province of China",www.fucc.com.tw,
17/04/2020,Oxford International Education and Guardians,100-199,18,https://www.sugaronline.com/,United Kingdom,www.lmc.co.uk,Business Services
17/04/2020,Crédit Agricole Corporate & Investment Bank,,1,https://www.sugaronline.com/2006/09/10/views-differ-on-commodities-prospects/1185555/,Singapore,www.ca-cib.com,Banking
17/04/2020,Quang Ngai Sugar Joint Stock Company,,6,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
17/04/2020,NAP Info Lintas Nusa,,10,https://www.sugaronline.com/report/datagro-sugar-ethanol-weekly-review-15th-january-2020/,Indonesia,www.nap.net.id,
17/04/2020,Tower Hill Merchants Limited,,8,https://www.sugaronline.com/,United Kingdom,,
17/04/2020,Interstarc,,1,https://www.sugaronline.com/,Ukraine,www.interstarch.com.ua,
17/04/2020,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",4,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
17/04/2020,Türkiye Seker Fabrikalari A.S.,"5,000-9,999",1,https://www.sugaronline.com/,Turkey,www.turkseker.gov.tr,Government
17/04/2020,Quang Ngai Sugar Joint Stock Company,,3,https://www.sugaronline.com/,Viet Nam,www.qns.com.vn,
17/04/2020,Formosan Union Chemical Corp,,11,https://www.sugaronline.com/,"Taiwan, Province of China",www.fucc.com.tw,
